date,voucher_type,document_no,vat_type,account,debit,credit,net_vat_amount
2025-04-05,Sales Invoice,ACC-SINV-2025-06386,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06387,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06388-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06389,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06390-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06391,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06392,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-04-05,Sales Invoice,ACC-SINV-2025-06393-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06395-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06396-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06397-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06398-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06399-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06400-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06401-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06402-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-05,Sales Invoice,ACC-SINV-2025-06403,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-05,Sales Invoice,ACC-SINV-2025-06404-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06405-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06406-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06407,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06408-1,Output VAT,VAT - DT,0.00,7325.58,7325.58
2025-04-05,Sales Invoice,ACC-SINV-2025-06409-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06410-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06411,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06412,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06413,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06414,Output VAT,VAT - DT,0.00,7325.58,7325.58
2025-04-05,Sales Invoice,ACC-SINV-2025-06415,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06416,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-05,Sales Invoice,ACC-SINV-2025-06417,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06418,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06419,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06420,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06421,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06422-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06423,Output VAT,VAT - DT,0.00,872.09,872.09
2025-04-05,Sales Invoice,ACC-SINV-2025-06424,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06425-1,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-04-05,Sales Invoice,ACC-SINV-2025-06426,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06427,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06428,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06429,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06430,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06431-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06432,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06433,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-05,Sales Invoice,ACC-SINV-2025-06434,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06435,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06436,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06437,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-06438,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-04-05,Sales Invoice,ACC-SINV-2025-06439-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-05,Sales Invoice,ACC-SINV-2025-07485,Output VAT,VAT - DT,0.00,13953.49,13953.49
2025-04-05,Sales Invoice,ACC-SINV-2025-08221,Output VAT,VAT - DT,0.00,20930.23,20930.23
2025-04-06,Sales Invoice,ACC-SINV-2025-06440,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06441,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06442-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06443,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-06,Sales Invoice,ACC-SINV-2025-06444,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-06,Sales Invoice,ACC-SINV-2025-06445,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-06,Sales Invoice,ACC-SINV-2025-06446,Output VAT,VAT - DT,0.00,1075.58,1075.58
2025-04-06,Sales Invoice,ACC-SINV-2025-06447-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06448-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06449-1,Output VAT,VAT - DT,0.00,1046.51,1046.51
2025-04-06,Sales Invoice,ACC-SINV-2025-06450-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06451-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06452-1,Output VAT,VAT - DT,0.00,1046.51,1046.51
2025-04-06,Sales Invoice,ACC-SINV-2025-06453-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-06,Sales Invoice,ACC-SINV-2025-06454-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06455,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06456-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06457,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06458-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06459-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06460-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06461-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-06,Sales Invoice,ACC-SINV-2025-06462,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06463-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06464-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06465-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06466-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06467-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-06,Sales Invoice,ACC-SINV-2025-06468-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06469-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-06,Sales Invoice,ACC-SINV-2025-06470,Output VAT,VAT - DT,0.00,82500.00,82500.00
2025-04-06,Sales Invoice,ACC-SINV-2025-06471-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06472-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06473-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06474-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-06,Sales Invoice,ACC-SINV-2025-06475,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06476-1,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-04-06,Sales Invoice,ACC-SINV-2025-06477,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06478-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06479-1,Output VAT,VAT - DT,0.00,14651.16,14651.16
2025-04-06,Sales Invoice,ACC-SINV-2025-06480,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06481,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06482,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06483,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06484,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-06,Sales Invoice,ACC-SINV-2025-06485,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06486,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06487,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06488-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06489,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06490,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06491,Output VAT,VAT - DT,0.00,14651.16,14651.16
2025-04-06,Sales Invoice,ACC-SINV-2025-06492,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-06493,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-06,Sales Invoice,ACC-SINV-2025-07531,Output VAT,VAT - DT,0.00,697.67,697.67
2025-04-07,Purchase Invoice,ACC-PINV-2025-00353,Input VAT,VAT (Purchase) - DT,11343.75,0.00,-11343.75
2025-04-07,Purchase Invoice,ACC-PINV-2025-00355,Input VAT,VAT (Purchase) - DT,11100.00,0.00,-11100.00
2025-04-07,Purchase Invoice,ACC-PINV-2025-00368,Input VAT,VAT (Purchase) - DT,20250.00,0.00,-20250.00
2025-04-07,Sales Invoice,ACC-SINV-2025-06494,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06495-1,Output VAT,VAT - DT,0.00,13953.49,13953.49
2025-04-07,Sales Invoice,ACC-SINV-2025-06496-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06497-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06499-1,Output VAT,VAT - DT,0.00,9767.44,9767.44
2025-04-07,Sales Invoice,ACC-SINV-2025-06500-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-07,Sales Invoice,ACC-SINV-2025-06501-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06502-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06503-1,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-04-07,Sales Invoice,ACC-SINV-2025-06504,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-07,Sales Invoice,ACC-SINV-2025-06505-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06506-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-07,Sales Invoice,ACC-SINV-2025-06507-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06508-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06509,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06510,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06511-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06512-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06513-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-07,Sales Invoice,ACC-SINV-2025-06514,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06515-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-07,Sales Invoice,ACC-SINV-2025-06516,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06517-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06518,Output VAT,VAT - DT,0.00,7325.58,7325.58
2025-04-07,Sales Invoice,ACC-SINV-2025-06519,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-07,Sales Invoice,ACC-SINV-2025-06520-1,Output VAT,VAT - DT,0.00,872.09,872.09
2025-04-07,Sales Invoice,ACC-SINV-2025-06521,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06522,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06523-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06524-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06525,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06526-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06527,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06528,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-04-07,Sales Invoice,ACC-SINV-2025-06529,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06530,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06531,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-07,Sales Invoice,ACC-SINV-2025-06532,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06533-1,Output VAT,VAT - DT,0.00,61863.49,61863.49
2025-04-07,Sales Invoice,ACC-SINV-2025-06534,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06535,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06536,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06537,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06538,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06539,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06540,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06541,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-07,Sales Invoice,ACC-SINV-2025-06542,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06543,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06544,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06545,Output VAT,VAT - DT,0.00,872.09,872.09
2025-04-07,Sales Invoice,ACC-SINV-2025-06546,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06547,Output VAT,VAT - DT,0.00,14651.16,14651.16
2025-04-07,Sales Invoice,ACC-SINV-2025-06548,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-07,Sales Invoice,ACC-SINV-2025-06549,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06550,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06551,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06552,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06553,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-07,Sales Invoice,ACC-SINV-2025-06554,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06555,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-07,Sales Invoice,ACC-SINV-2025-06556,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-07,Sales Invoice,ACC-SINV-2025-07532,Output VAT,VAT - DT,0.00,586.05,586.05
2025-04-08,Payment Entry,ACC-PAY-2025-16229,VAT Withheld,VAT deducted at source - DT,220989.62,0.00,-220989.62
2025-04-08,Payment Entry,ACC-PAY-2025-16234,VAT Withheld,VAT deducted at source - DT,110494.81,0.00,-110494.81
2025-04-08,Payment Entry,ACC-PAY-2025-16236,VAT Withheld,VAT deducted at source - DT,93920.59,0.00,-93920.59
2025-04-08,Purchase Invoice,ACC-PINV-2025-00356,Input VAT,VAT (Purchase) - DT,1046.51,0.00,-1046.51
2025-04-08,Purchase Invoice,ACC-PINV-2025-00359,Input VAT,VAT (Purchase) - DT,418.60,0.00,-418.60
2025-04-08,Purchase Invoice,ACC-PINV-2025-00361,Input VAT,VAT (Purchase) - DT,6279.07,0.00,-6279.07
2025-04-08,Sales Invoice,ACC-SINV-2025-06567,Output VAT,VAT - DT,0.00,2625.00,2625.00
2025-04-08,Sales Invoice,ACC-SINV-2025-06582-1,Output VAT,VAT - DT,0.00,3976.74,3976.74
2025-04-08,Sales Invoice,ACC-SINV-2025-06597,Output VAT,VAT - DT,0.00,6750.00,6750.00
2025-04-08,Sales Invoice,ACC-SINV-2025-06598,Output VAT,VAT - DT,0.00,27750.00,27750.00
2025-04-08,Sales Invoice,ACC-SINV-2025-06606,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06607,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06609,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06610-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06611-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06612-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06613,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-04-08,Sales Invoice,ACC-SINV-2025-06614-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06615,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06616,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06617,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06618,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06619-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06620-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06621-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06622-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06623,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06624,Output VAT,VAT - DT,0.00,69.77,69.77
2025-04-08,Sales Invoice,ACC-SINV-2025-06625-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06626,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06627-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06628-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06629-1,Output VAT,VAT - DT,0.00,872.09,872.09
2025-04-08,Sales Invoice,ACC-SINV-2025-06630-1,Output VAT,VAT - DT,0.00,34883.72,34883.72
2025-04-08,Sales Invoice,ACC-SINV-2025-06631,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06632,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06633,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06634-2,Output VAT,VAT - DT,0.00,1744.19,1744.19
2025-04-08,Sales Invoice,ACC-SINV-2025-06635,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06636,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06637,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-04-08,Sales Invoice,ACC-SINV-2025-06638,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06639-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06640-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06641-1,Output VAT,VAT - DT,0.00,3139.54,3139.54
2025-04-08,Sales Invoice,ACC-SINV-2025-06642,Output VAT,VAT - DT,0.00,3662.79,3662.79
2025-04-08,Sales Invoice,ACC-SINV-2025-06643,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06644,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06645,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06646,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06647,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06648,Output VAT,VAT - DT,0.00,7325.58,7325.58
2025-04-08,Sales Invoice,ACC-SINV-2025-06649,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06650,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06651,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-04-08,Sales Invoice,ACC-SINV-2025-06652,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06653,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06654,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06655,Output VAT,VAT - DT,0.00,4883.72,4883.72
2025-04-08,Sales Invoice,ACC-SINV-2025-06656,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06657,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06658,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06659,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06660,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06661,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06662,Output VAT,VAT - DT,0.00,1220.93,1220.93
2025-04-08,Sales Invoice,ACC-SINV-2025-06663,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06664-1,Output VAT,VAT - DT,0.00,2441.86,2441.86
2025-04-08,Sales Invoice,ACC-SINV-2025-06665-1,Output VAT,VAT - DT,0.00,1220.93,1220.93
